SK_ID_CURR,TARGET
101258,0.016276658485677102
101259,0.2049419609389142
101268,0.20657117443965567
101269,0.022042141210289697
101271,0.03339385050348281
101279,0.05293103508914054
101281,0.15272563228128944
101287,0.020946685484947065
101292,0.026856581029664938
101294,0.023206816985111314
101296,0.12550056719991443
101297,0.01399273911916107
101299,0.011253458428971014
101301,0.023604310030732358
101305,0.043963970979934305
101308,0.18892654616014964
101318,0.011105080417388327
101327,0.13585002431972884
101329,0.013832320533192504
101332,0.04411553630415931
101337,0.059976324061734074
101343,0.022200294445622444
101345,0.03051124083448141
101346,0.011891055288408323
101353,0.01110778838059035
101354,0.15915852200414823
101355,0.25128506744491025
101356,0.017768639775236315
101362,0.054318215931247776
101363,0.46952774675467435
101365,0.011786189052333458
101366,0.06007752256521956
101367,0.2842997109240084
101368,0.012981270010763695
101374,0.13927474444222993
101380,0.011235492080549598
101383,0.05136613335709003
101398,0.01358381950244369
101399,0.31373002838029634
101401,0.237386701284299
101412,0.04301240291021262
101426,0.08883079777850522
101427,0.39382508213405176
101428,0.18851415502765217
101429,0.17361715387071996
101434,0.026114208418356828
101440,0.21961333277655481
101448,0.06899113830709681
101449,0.05516928266861052
101465,0.03718306364129738
101467,0.02273312398528234
101472,0.057836312322183434
101478,0.13416113298991103
101497,0.03988746874787091
101504,0.0391494608256635
101547,0.010780255638668808
101548,0.060446609965049324
101555,0.0738615678702352
101570,0.009003422688762806
101572,0.04875361918718837
101578,0.03912934945133813
101580,0.14214772773645276
101588,0.08757678230306652
101602,0.028292626959630852
101610,0.07796914297948936
101614,0.05224390096753203
101616,0.02217125998219847
101643,0.0979824468895234
101644,0.02437002675752387
101649,0.03515781491037696
101650,0.06493838781726802
101665,0.017071530290663908
101667,0.06555739773668912
101669,0.14162723903428298
101674,0.09390567593914763
101675,0.008858523474292711
101678,0.15210557418010534
101682,0.04893200350230626
101686,0.040106735043285414
101697,0.17909388666630996
101700,0.4876231454082802
101711,0.02437142854105241
101714,0.023564730037253012
101715,0.41227637091940705
101728,0.03292168652726184
101732,0.03515461681790803
101757,0.1392720897968631
101758,0.030868533761660325
101759,0.05414172389842209
101762,0.013091842566541735
101764,0.07055582925919608
101780,0.2755506938026826
101784,0.01332075053484009
101789,0.0157524555314271
101816,0.05463955130288188
101819,0.023149423148508836
101827,0.012865494017831868
101863,0.0524968351967557
101867,0.04321029249385105
101870,0.011151981469597292
101873,0.1957276102044749
101878,0.06370775395185956
101879,0.05590033612497878
101880,0.021547800157126675
101887,0.05144259339891665
101897,0.0155588442999413
101901,0.07354902206611796
101903,0.2467382047663393
101920,0.02654659661334055
101921,0.04142473360017237
101922,0.10224002978256233
101961,0.0939813444619479
101962,0.01148341555997294
101971,0.03557967914701927
101976,0.5334175130874289
102002,0.15416409540761328
102005,0.026912766839969546
102007,0.2731229135128606
102017,0.016909315512257588
102019,0.2741705421559541
102029,0.014052534485830548
102051,0.1228620738214623
102052,0.007588118939167509
102054,0.01430644882146402
102062,0.06019254911950848
102067,0.15651097605432332
102068,0.10699544905695069
102070,0.0528032961167863
102090,0.07095306541587144
102092,0.048431004860122855
102099,0.11743633422895457
102100,0.03301441094785441
102112,0.13935149855755216
102113,0.021666945121629675
102122,0.19698020923987788
102123,0.03199817599359934
102125,0.03211404145757482
102126,0.09612018170483214
102146,0.021316989272590906
102147,0.10918337728624967
102151,0.029889218428963357
102158,0.13677637286568758
102159,0.020866778471336975
102162,0.03476351130938513
102165,0.0364791378452757
102166,0.008902184284169622
102174,0.015166476118225337
102193,0.21848796717423502
102198,0.04157790584289124
102205,0.15214227206107725
102206,0.0067698089744454475
102218,0.024820535207082932
102221,0.015381207711441108
102230,0.060264622434779744
102238,0.022794586581029997
102248,0.02604546891827906
102252,0.14538611011007238
102259,0.048452039095786735
102262,0.15302427680485464
102273,0.05690787681919636
102286,0.10658558707920623
102293,0.005912477367498863
102294,0.016869172917632416
102296,0.13452510916911564
102298,0.09506724654426223
102303,0.02578423588189754
102309,0.07594944363453052
102315,0.023536491502937667
102340,0.045882944183032785
102342,0.056067588901214174
102344,0.020083689030707667
102346,0.07075933935461462
102347,0.009616164680405171
102374,0.04911582038520902
102380,0.028722214502645827
102387,0.020172628011746383
102393,0.023362390753543533
102403,0.018149385089621523
102413,0.026062837383680933
102414,0.008822433063452834
102415,0.02909006156712259
102416,0.08055792452733533
102439,0.03403951014869283
102441,0.026601230219216416
102443,0.011410391494508565
102444,0.04702989820931415
102445,0.09587990055257571
102448,0.022413614501308975
102449,0.06380815766786295
102450,0.26673669148932433
102456,0.008819098016882531
102458,0.14076175582828265
102459,0.06963421447863063
102465,0.01071498783633375
102470,0.18971957973149395
102471,0.02042085690043178
102475,0.052403407367377815
102476,0.23171290860304997
102506,0.045598339100294275
102509,0.03010082233712098
102519,0.029302269925462292
102522,0.028158483523922407
102545,0.029254160514988983
102549,0.06056325617836626
102562,0.007580485615980357
102563,0.020151842020326518
102568,0.10967639489214122
102582,0.047604382902269544
102592,0.01647427711943657
102597,0.1017484549678898
102605,0.02428935909888226
102614,0.03480993242658207
102617,0.28263490319467016
102634,0.02649156238584889
102652,0.059739988036529135
102655,0.01150755389466044
102671,0.05912734372558661
102694,0.15343670734041437
102701,0.04288207723029642
102703,0.016503084576288574
102704,0.02155704971537277
102713,0.005673731154028114
102720,0.0872912191887906
102731,0.03371376817485458
102733,0.04150703291598212
102749,0.027657628153506753
102755,0.09669975680805279
102763,0.015649703172754895
102770,0.030666639771455232
102772,0.1254121518987757
102799,0.17935184426871487
102838,0.01613002841059335
102854,0.017653472453346204
102862,0.1963831386424812
102863,0.02958791525106881
102867,0.011480472606672646
102868,0.0059127338598942356
102878,0.05873961415071506
102887,0.02278031697178171
102898,0.38728295579348815
102904,0.07346764135370465
102912,0.06320120155605519
102919,0.06100230078479937
102927,0.10608505062565265
102932,0.051892239139410094
102933,0.08408599492315016
102935,0.013169209604504096
102958,0.07366716491080831
102969,0.17613311801360546
102971,0.025965837467074936
102975,0.0647423938003172
102979,0.02901058223340062
102982,0.007105516381024647
102987,0.20665676962460836
102989,0.04703931083094248
102995,0.06215229011346103
102996,0.011889756364077238
103000,0.03971926678826928
103001,0.07147292868644246
103004,0.02872292104526585
103010,0.011484278116406095
103025,0.2300331114668486
103029,0.03304170184514709
103046,0.0732709982549026
103056,0.03803800994874505
103062,0.07943457634301716
103078,0.009932977849300114
103083,0.025528691164319738
103092,0.044174335274801066
103096,0.04090590515706068
103097,0.12248202127052002
103102,0.34220134968638066
103112,0.03577445908400905
103132,0.03431607048107828
103144,0.0832848560900345
103145,0.13179106944181712
103146,0.013821734200033495
103147,0.04168107810276531
103158,0.01980474368942924
103171,0.1358106627034993
103173,0.040356777897710173
103184,0.013011224380996108
103195,0.14456960039170377
103196,0.036360178217766916
103206,0.012504233669904526
103230,0.23928894944038048
103231,0.17045242980690087
103232,0.01963682355900905
103239,0.08212337437039816
103240,0.0929489501846976
103243,0.011157199716641157
103252,0.1356231672514996
103258,0.020734654681376443
103259,0.12242458183667014
103279,0.008712170220253447
103280,0.007487863102655516
103286,0.03716753002789028
103287,0.42095647680799075
103290,0.015198670855913572
103298,0.015674497703911817
103315,0.004308570658856469
103319,0.04150654472134564
103334,0.22980936590099008
103336,0.0255807297599003
103345,0.045862082035564064
103368,0.02763623564172426
103371,0.18416956287999026
103377,0.018496059980904814
103398,0.015047552576421666
103404,0.0629854748841059
103408,0.1514632508108381
103410,0.037476746683705514
103418,0.01921619776717821
103420,0.19275309456038883
103432,0.07189393133754378
103433,0.029526377020850453
103436,0.01439798436204818
103440,0.01997956751064972
103453,0.050808920095688555
103459,0.03346537852345647
103460,0.04978352418009919
103461,0.012714818270156508
103462,0.019158320613308768
103473,0.1522263815620143
103474,0.017947649063802206
103475,0.15561633320045154
103478,0.10596214974254253
103480,0.06889516553382906
103484,0.01727269973394134
103494,0.1476838198875207
103513,0.04918441987474296
103515,0.07383410495231467
103516,0.10932112731463076
103525,0.1308186212689571
103541,0.39091287269263175
103544,0.008513533523460787
103562,0.34075318235938373
103570,0.3550210435410276
103572,0.24250456176399535
103574,0.025309431947172546
103575,0.05345281590900644
103591,0.09582439407748335
103594,0.013497222489362066
103609,0.04421505731845262
103613,0.12758312268927538
103614,0.06568172168453741
103615,0.029871430285300492
103624,0.03726189630401823
103625,0.26127037877385006
103628,0.15736539120427187
103629,0.016898702182636935
103647,0.06271930737223086
103648,0.06288279289305973
103651,0.0278104943991496
103658,0.016154031924493484
103668,0.08383353974069227
103669,0.04514210752766792
103676,0.07591609075626211
103682,0.037946785966488594
103683,0.026595957107463843
103689,0.022484148950335393
103725,0.04249383976194483
103733,0.10993385464115213
103744,0.03311823750851316
103762,0.08719385622922916
103771,0.36606312681322045
103773,0.003990848952605902
103783,0.05353650960079257
103784,0.05571076922180491
103808,0.009315064721430543
103812,0.03539187921771185
103813,0.14325852818500662
103814,0.04479733763863909
103818,0.10451403171694
103824,0.010865471105552978
103828,0.011507218999931079
103830,0.24892273236001683
103840,0.016716891048193506
103842,0.10136428252339892
103847,0.1698922394134768
103848,0.13811802827045103
103851,0.017585734352102256
103854,0.10202625867481005
103857,0.14803423619063275
103861,0.011043706058828729
103862,0.04175430863885947
103865,0.023586031443798474
103870,0.006976638541204109
103876,0.014163274274213825
103891,0.34916403417995195
103908,0.0626268300929824
103914,0.09393288421512816
103918,0.10216120119217274
103940,0.013652651627934123
103963,0.11720771658368269
103966,0.025925557626568153
103971,0.16481029417852802
103980,0.05349868074282271
103984,0.038875928094253796
103985,0.041689117314609905
103998,0.18759204396417856
104019,0.008640373810514159
104026,0.021983276853284318
104035,0.11722497620875648
104044,0.023341159748611416
104045,0.10124470453939985
104047,0.16455312867039523
104051,0.013163977323019065
104058,0.061321218124923055
104063,0.01571661375950546
104066,0.3525571280684753
104087,0.024315483238874336
104089,0.0775159737932402
104095,0.03245703750770427
104098,0.0992657242602321
104104,0.040035271805414635
104110,0.34843355761456296
104120,0.05770820207958399
104122,0.02850362550375089
104131,0.03375680625990158
104132,0.04096942046064899
104135,0.026506111413660768
104136,0.02344090414325314
104149,0.052418771245916325
104150,0.12519967506981408
104156,0.3646635023433581
104165,0.10158224040840642
104175,0.017201039998721007
104179,0.06481809100454008
104184,0.2062379074920994
104206,0.01995420020254847
104216,0.2652992676643393
104230,0.18268974543970784
104257,0.024968677582541794
104272,0.023624081522308108
104273,0.05139649728603084
104278,0.026303521807513774
104294,0.10494091272736804
104295,0.01582595987286512
104297,0.0323149281362678
104298,0.0745276437900877
104308,0.039783735694020154
104318,0.03209803122281558
104319,0.09570962281841146
104320,0.08588561711776302
104327,0.05486066445054192
104334,0.058276744526435956
104344,0.03250007743663815
104350,0.02497125466479725
104351,0.10631889828676847
104354,0.03820079396036316
104369,0.06978929493877269
104376,0.09841202117717188
104381,0.02009939603103286
104384,0.08185934236132462
104391,0.021401571423148778
104394,0.03652777919590567
104398,0.1833858677431877
104402,0.00941155898666122
104408,0.055473187798216333
104409,0.019116746866183264
104410,0.5568819697211412
104412,0.06541998602283364
104417,0.09398524129828051
104424,0.043483296779623086
104426,0.01668193574065831
104435,0.047666951160664585
104445,0.02331680051103846
104458,0.01968518026999115
104460,0.018945011544251513
104466,0.00998880517728116
104472,0.06440709333212978
104473,0.03631037424889569
104479,0.01515096255049956
104480,0.014320901867048989
104482,0.05029755330954489
104499,0.012695451608524326
104501,0.012307670078754636
104502,0.011400984080163807
104506,0.08229317750822855
104510,0.004014683718746347
104512,0.04766536517925041
104520,0.22629584590640714
104528,0.05159537041559429
104529,0.01126043585609877
104541,0.0840496912322622
104578,0.013279344983926054
104584,0.06443094740842527
104588,0.0771639323937513
104602,0.1792592555062846
104610,0.02284853875769542
104611,0.10338821495819597
104618,0.0719274418380139
104620,0.03055449374804689
104622,0.02096221438478398
104624,0.042877554630828436
104625,0.17829688195150906
104634,0.057424579350127444
104639,0.05730029676829634
104646,0.014900577020460512
104647,0.06630577244659672
104652,0.024534969947508922
104670,0.06220929615971791
104677,0.006338961342172375
104685,0.06799796248394163
104691,0.033717854111567594
104696,0.10619124157472615
104699,0.009152404272599151
104712,0.04518044766681073
104714,0.016550662707289155
104717,0.0684324039874894
104718,0.017282009473921996
104740,0.0733543012485488
104741,0.029505829726754303
104743,0.004396043253610672
104744,0.021783243302682814
104747,0.06534386858942198
104767,0.035718335272942076
104772,0.10453985444267662
104776,0.2145807522004133
104779,0.01631466147150049
104814,0.02330213498112039
104815,0.022865114163461913
104830,0.03793569669766265
104831,0.070198673412409
104833,0.03274669597807266
104839,0.02317584172053965
104840,0.014089221420207134
104860,0.2362686600730884
104861,0.01898364001580971
104866,0.03842070266774459
104870,0.013411623276610768
104877,0.10488761759767527
104878,0.011428453276523106
104879,0.017796256814732955
104880,0.08078091552445975
104899,0.00821036062746943
104906,0.035981553692915856
104907,0.04348579334065263
104913,0.09748975810075042
104916,0.09828263951017704
104921,0.06747228590031938
104930,0.0419246103950835
104931,0.19896010303113632
104936,0.01849180286218753
104937,0.023547978808035053
104942,0.027222312632587835
104943,0.09908168961784555
104969,0.0674968940599136
104972,0.23324058871126926
104988,0.06455830266772651
105013,0.019470394389039657
105015,0.01526214484492898
105019,0.07310227659586006
105027,0.030354796817114945
105030,0.05758894874190675
105035,0.37336825278410635
105041,0.014276520335103326
105051,0.32506583757586544
105056,0.04390829888263214
105067,0.3636172680674861
105071,0.05087688439908759
105072,0.011416319010773128
105074,0.14985049511255302
105091,0.03570107360439692
105101,0.03325495931893002
105103,0.034081128463339216
105134,0.030079217511871825
105139,0.010300442521165517
105142,0.08243584482581733
105146,0.059319031531167236
105163,0.0665822335491543
105168,0.09330873192209647
105172,0.01554914769515658
105176,0.35053626476198446
105195,0.04779561387114949
105196,0.35086209689247916
105197,0.020179335212671966
105203,0.0576828126020855
105223,0.04225853509582982
105227,0.1685432233970455
105228,0.009341365108809993
105230,0.17843329118224718
105231,0.21924545677870888
105239,0.022869569019731317
105242,0.16199765649849976
105244,0.04095468148017805
105245,0.03586568790606795
105248,0.022148455102361863
105249,0.035282026093667256
105266,0.09221105030228535
105271,0.19259030181320266
105276,0.0776156998960369
105282,0.029470790642830497
105292,0.1016214851008219
105297,0.010063701115826502
105332,0.0486983648246568
105333,0.016085413180362208
105343,0.08935201756337567
105344,0.03265970873822165
105345,0.09385307957685417
105357,0.032565273754006384
105359,0.09967439153832175
105366,0.045196292784084095
105367,0.03336858078454739
105370,0.007668409205620765
105377,0.04520741816834415
105390,0.024561929240953188
105399,0.012186588209814872
105403,0.12428107377120336
105404,0.0581497124583984
105414,0.013068744217574561
105417,0.05953743390931595
105425,0.16245752054686827
105452,0.1465165417793109
105454,0.07195305135472872
105456,0.04020580460788994
105470,0.02502170581563873
105471,0.023843280679609304
105483,0.09531322681683178
105493,0.12452863993260442
105508,0.06140139389989115
105514,0.04430017808467078
105515,0.013595758724957807
105528,0.33273729095250476
105529,0.007815506025748011
105531,0.02120483305206001
105532,0.03891578586924346
105558,0.01443092279040782
105574,0.01607321173606438
105578,0.009982570822534838
105584,0.24147598862478864
105595,0.07079745385016092
105617,0.2827471460370397
105618,0.02722066822105687
105621,0.02819353282754962
105625,0.06818660401552844
105629,0.03151305842398276
105630,0.01966050219293802
105634,0.02161609621625571
105635,0.018564218232438524
105641,0.12198564245283748
105647,0.17482962829873197
105648,0.07753298303444531
105655,0.022321495983563054
105657,0.016101005393992653
105672,0.13809567515420235
105678,0.144699271573193
105682,0.10591743748301262
105691,0.03056846425109441
105692,0.022639549409698926
105706,0.022485818481755165
105712,0.02371925359819148
105720,0.03421388536824799
105734,0.016337966210486506
105735,0.022413838515960082
105736,0.146713384502372
105737,0.013122180937793135
105738,0.13399497985040654
105740,0.30778645471220367
105744,0.05832578974054584
105747,0.030108895920140925
105749,0.10342907122794993
105754,0.030823515280886147
105758,0.06288040454550464
105760,0.03084838247049263
105767,0.22715124675364565
105784,0.13961279729860265
105791,0.014753111704479226
105802,0.2104525681388984
105807,0.21652937957333226
105809,0.05544335132637541
105816,0.0643865615030093
105817,0.01020465323587378
105824,0.07096311320015741
105832,0.036113000831813895
105856,0.020720048068380622
105865,0.01914027880953582
105899,0.28825897531161154
105906,0.019309013733547372
105916,0.06701609476196904
105923,0.055235887046683446
105937,0.0808267096366014
105965,0.05010094651756636
105966,0.04837629841303903
105968,0.055040097385180065
105973,0.04680373739214188
105976,0.18163416320529643
105978,0.10640863692349084
105979,0.036601185781829144
105991,0.09111197905380126
105998,0.195692816296774
105999,0.0097680141164257
106000,0.17449601026466996
106001,0.01647320589064088
106010,0.1286250709329744
106011,0.015687004388604146
106013,0.1381587603538174
106015,0.008328814684486794
106026,0.012951001872461175
106032,0.017738001024349612
106035,0.33873696523579777
106040,0.09541670340599544
106041,0.31511754373677064
106044,0.017810969140026486
106053,0.12646798119861336
106054,0.014015518922663053
106065,0.09253816909726115
106081,0.04054423751033657
106083,0.09059953918933492
106087,0.030236135444526763
106090,0.09262862381442749
106101,0.023139900639857002
106102,0.043745437991203714
106109,0.04663024490889526
106116,0.12844758689504432
106150,0.004580018275024257
106155,0.11719095391051158
106166,0.00845388471464867
106176,0.23042942720422094
106189,0.025147072357327216
106199,0.17192847603729058
106205,0.1076536094208182
106206,0.21259348528132138
106211,0.009427096617104497
106214,0.04973538905399016
106216,0.035303212343089564
106217,0.03624201116476696
106225,0.030874263119033383
106249,0.03053530519185929
106256,0.08824933663331028
106258,0.031125421829294776
106261,0.03257433755926979
106262,0.0829676920737785
106264,0.0078058110714423175
106271,0.02319584827287514
106276,0.025053977132900182
106277,0.06162244643853293
106286,0.06350541426513043
106293,0.016879030635800214
106295,0.05753869569752281
106296,0.014635505644853572
106297,0.10813848341556258
106298,0.03480638194256509
106311,0.046714540704385625
106314,0.06906220174476004
106320,0.037139374979513015
106334,0.0393886509445582
106346,0.032274842766157594
106347,0.024121451382907808
106349,0.06390411927066691
106354,0.12529662641422754
106360,0.01235524759058015
106373,0.11347943213652535
106377,0.03087491968067811
106386,0.1752257773662735
106387,0.03053027075073231
106391,0.015619924021086574
106401,0.3269305896595248
106411,0.07895613229089746
106413,0.3430478427012853
106426,0.19005105819402843
106427,0.11009848892685216
106428,0.07725900920447806
106434,0.050824987453496964
106438,0.020893650891755006
106440,0.01852360911619785
106441,0.02329069030332871
106452,0.1286506412096526
106453,0.03459247279396251
106454,0.021591484744829168
106457,0.1645239177945576
106484,0.025702363831144083
106488,0.08476619290951434
106491,0.24480765166628668
106514,0.10102190510664659
106527,0.09672168014039835
106528,0.027722589878220388
106529,0.005210423314066215
106534,0.2900013749675277
106550,0.21647948587875238
106577,0.03753361267738276
106585,0.09750745200048345
106590,0.004995818361503162
106607,0.04568917723989519
106610,0.11532826088533259
106611,0.03389979515431125
106612,0.095801827411982
106624,0.030337193760873498
106631,0.005097646954867971
106647,0.3423648018554317
106660,0.1149856695445954
106674,0.02175397285005229
106687,0.011592228556809954
106712,0.0315433775841087
106713,0.02775093370158051
106717,0.10722885291804626
106720,0.02916093605622519
106721,0.11259834685983136
106724,0.11465524595418751
106735,0.07868014052120523
106739,0.04209242693964726
106740,0.06566020514401856
106754,0.09929656977165609
106760,0.3431250220937615
106761,0.07580908312693938
106784,0.0966259284643203
106787,0.043687587329576595
106797,0.006670959559596723
106798,0.07304662266364287
106802,0.11285388065750931
106803,0.06445427146470231
106804,0.20336437846236607
106805,0.013472435047678913
106810,0.08320364767722602
106812,0.12082730554873629
106813,0.055739832384931964
106817,0.05964530215394003
106822,0.07905716763080317
106823,0.023279085436795674
106827,0.011926473689892204
106841,0.046968490926546966
106851,0.236726321972299
106852,0.03505546952938616
106853,0.11673098813009818
106854,0.6384866292257255
106861,0.04874474860735598
106873,0.06926399019269722
106877,0.017030820975773946
106878,0.008753534556381413
106881,0.09688178151831779
106900,0.023900368972976357
106906,0.058118607986230905
106907,0.2003633153635626
106914,0.12072905438640669
106916,0.11579725270417994
106924,0.00793078849748593
106931,0.07012170573006873
106936,0.05350557938574343
106937,0.1825106324510176
106938,0.015901394027891078
106939,0.09237049953792927
106943,0.04810224132271009
106944,0.11060037228414381
106967,0.06136133400407904
106980,0.013270443122663483
106986,0.12383964965491359
106987,0.01788444631628232
106990,0.015808242945205365
107013,0.007348647212784697
107023,0.047275743685300825
107033,0.03819426044586397
107037,0.05612666897918697
107048,0.015287515653881674
107071,0.06168392115486196
107081,0.005944398862226751
107113,0.08967605031197784
107130,0.02854871777439281
107131,0.023022499777094155
107145,0.09551829246403554
107156,0.10888878818762716
107219,0.0814392540410683
107222,0.06413176551522745
107223,0.2929096321104455
107232,0.3047779580652132
107245,0.05961062500982188
107246,0.06829291709502912
107247,0.0665859498666698
107256,0.005285355227690876
107259,0.013004568177582432
107260,0.012625523462663218
107279,0.2514853997048738
107280,0.04385472668961459
107281,0.020327713640130914
107285,0.15258979274764106
107329,0.014627050186314768
107337,0.06719523684140515
107349,0.13502686091617438
107350,0.030441357566315025
107351,0.008027628766578193
107359,0.1255715568873622
107391,0.06351372319591563
107394,0.0320705200618985
107395,0.044021237008861
107406,0.07261194335371743
107416,0.12583301575479003
107417,0.010656990390172176
107418,0.05876717838624221
107419,0.056135015709763876
107444,0.008713161925397303
107445,0.03045322336769985
107446,0.1254468584298249
107460,0.10947075245882237
107470,0.05044696783858356
107475,0.045867099036537094
107520,0.01620776618655632
107526,0.18100625393311215
107527,0.02165971473629073
107530,0.008739764876783948
107532,0.06440440749176453
107534,0.07854101537824985
107535,0.049161503126825455
107554,0.1281191824615195
107556,0.021077987201525247
107559,0.11183130335642406
107561,0.009696622867296055
107564,0.03389547106009427
107566,0.021787672486618323
107571,0.0340296573338989
107590,0.19087952491283813
107602,0.12669565619529125
107625,0.0526383871220542
107626,0.42845790655922716
107635,0.011048677642634199
107636,0.08544187935958175
107645,0.031579707652260175
107652,0.17082990779271648
107655,0.03273637993999205
107668,0.07381306716274678
107670,0.02220282833783223
107677,0.009783891480497355
107680,0.2952321704861924
107683,0.268558180133605
107684,0.013759838983996225
107691,0.03182918691288497
107692,0.07429584466507533
107703,0.03207319939093085
107709,0.022511734409137407
107710,0.1340502093180477
107721,0.15163195769900265
107725,0.262900267251495
107727,0.06841129678195629
107739,0.020928128447141734
107740,0.0292405784916119
107741,0.057295494515728136
107747,0.0308099851662061
107765,0.23141409770498567
107768,0.005312831587829904
107775,0.12565342976713076
107782,0.24455346931215183
107790,0.016468667623113196
107801,0.02543017795356721
107807,0.015426325144403652
107811,0.054032524211054644
107817,0.09463101780493698
107826,0.04569236661141249
107838,0.1263601574357756
107839,0.02389573056018898
107843,0.13775692402912326
107847,0.0963923178683198
107849,0.08739604437467581
107850,0.11356503356175857
107867,0.09368426768080729
107871,0.08223028670707706
107908,0.02678656790198144
107913,0.0451929680654973
107927,0.016509126423790786
107931,0.023903217553690726
107955,0.0338952351123055
107962,0.09975031372586561
107977,0.05527198668172947
107978,0.07487782002643967
107993,0.018109819439305383
108010,0.06278255120560666
108016,0.03637273092724595
108018,0.32408320195808266
108027,0.27702564465666846
108045,0.3926243040249242
108069,0.10846402705992476
108082,0.015608524146685822
108089,0.06418213634364058
108092,0.023957382149592726
108106,0.025847155840653533
108112,0.09008129735630578
108120,0.163635010625341
108122,0.30172485964440326
108135,0.012267665229941393
108170,0.010645502176147795
108171,0.06118631514357828
108177,0.012310956474032088
108180,0.09041583590948239
108183,0.03263341718541946
108184,0.01707388135110191
108185,0.04424362643295241
108192,0.078293946269834
108195,0.20437035156901295
108196,0.18876570805881313
108218,0.02302049152236015
108219,0.07204928885175733
108243,0.055581897702633234
108249,0.011365533210368099
108251,0.024570663279249734
